epoch,loss,mae,rmse,val_loss,val_mae,val_rmse,learning_rate
1,3265.68359375,31.056560516357422,57.146121978759766,472.9626159667969,9.961243629455566,21.747602462768555,0.0010000000474974513
2,543.445068359375,14.580878257751465,23.31180763244629,354.14813232421875,9.228560447692871,18.818689346313477,0.0010000000474974513
3,487.497314453125,13.648238182067871,22.079227447509766,326.8101501464844,9.079355239868164,18.077743530273438,0.0010000000474974513
4,466.2851867675781,13.271309852600098,21.5935115814209,316.2232360839844,9.056234359741211,17.78251075744629,0.0010000000474974513
5,452.5005187988281,13.01353645324707,21.27192497253418,321.4024658203125,9.615752220153809,17.927539825439453,0.0010000000474974513
6,443.4147033691406,12.87904167175293,21.05727767944336,296.31488037109375,8.857686042785645,17.213623046875,0.0010000000474974513
7,435.59735107421875,12.74367618560791,20.870813369750977,286.6602478027344,8.726234436035156,16.93085289001465,0.0010000000474974513
8,424.498779296875,12.628377914428711,20.60320472717285,276.55633544921875,8.573042869567871,16.629785537719727,0.0010000000474974513
9,421.9412536621094,12.542764663696289,20.541044235229492,286.4454345703125,8.695151329040527,16.92449378967285,0.0010000000474974513
10,418.5125732421875,12.486669540405273,20.457401275634766,269.6590576171875,8.462069511413574,16.42107582092285,0.0010000000474974513
11,414.5096435546875,12.416239738464355,20.359329223632812,276.5763854980469,8.476204872131348,16.63035774230957,0.0010000000474974513
12,409.2998046875,12.333235740661621,20.23097038269043,265.767333984375,8.644207000732422,16.30213165283203,0.0010000000474974513
13,408.6750183105469,12.321953773498535,20.215518951416016,272.9551086425781,8.503373146057129,16.521108627319336,0.0010000000474974513
14,404.08380126953125,12.259051322937012,20.101633071899414,279.9936218261719,8.570290565490723,16.73276138305664,0.0010000000474974513
15,402.56414794921875,12.20950698852539,20.063791275024414,271.6361999511719,8.46024227142334,16.48112678527832,0.0010000000474974513
16,395.5453186035156,12.070930480957031,19.88810157775879,268.5527648925781,8.531636238098145,16.387311935424805,0.0005000000237487257
17,392.1839599609375,12.031323432922363,19.80340576171875,272.7834777832031,8.489017486572266,16.515888214111328,0.0005000000237487257
18,391.5682678222656,12.008447647094727,19.787858963012695,285.26019287109375,8.735732078552246,16.889379501342773,0.0005000000237487257
