epoch,loss,mae,rmse,val_loss,val_mae,val_rmse,learning_rate
1,3261.583984375,30.90860366821289,57.110252380371094,442.4362487792969,9.89736270904541,21.0340633392334,0.0010000000474974513
2,515.5910034179688,14.16705322265625,22.706525802612305,338.8786315917969,9.047611236572266,18.40852165222168,0.0010000000474974513
3,467.7042541503906,13.369752883911133,21.62636375427246,318.67108154296875,8.922948837280273,17.851211547851562,0.0010000000474974513
4,451.3721008300781,13.015548706054688,21.245393753051758,301.4785461425781,8.670623779296875,17.362974166870117,0.0010000000474974513
5,435.437255859375,12.758285522460938,20.866994857788086,282.33697509765625,8.554594039916992,16.80270767211914,0.0010000000474974513
6,428.6015930175781,12.660880088806152,20.70255470275879,293.24627685546875,8.90146541595459,17.124256134033203,0.0010000000474974513
7,416.5000305175781,12.491188049316406,20.408185958862305,273.828125,8.594690322875977,16.547557830810547,0.0010000000474974513
8,415.9580383300781,12.443096160888672,20.394886016845703,268.1084289550781,8.490116119384766,16.373809814453125,0.0010000000474974513
9,409.2882080078125,12.337919235229492,20.230693817138672,278.01177978515625,8.672931671142578,16.673477172851562,0.0010000000474974513
10,408.6914978027344,12.279547691345215,20.215944290161133,273.9448547363281,8.701513290405273,16.55105972290039,0.0010000000474974513
11,403.22979736328125,12.23681354522705,20.080406188964844,277.4966125488281,8.78802490234375,16.658004760742188,0.0010000000474974513
12,391.6339111328125,12.018647193908691,19.78955078125,273.8177490234375,8.929596900939941,16.54720687866211,0.0005000000237487257
13,391.0584411621094,12.027338981628418,19.77500343322754,258.4810791015625,8.471297264099121,16.07710075378418,0.0005000000237487257
14,390.7452697753906,11.979657173156738,19.767086029052734,267.50341796875,8.65571117401123,16.355287551879883,0.0005000000237487257
15,387.2125549316406,11.95080280303955,19.677528381347656,263.977783203125,8.511329650878906,16.247142791748047,0.0005000000237487257
16,387.06622314453125,11.92059326171875,19.67379379272461,266.728271484375,8.577929496765137,16.331565856933594,0.0005000000237487257
17,383.5118713378906,11.871870040893555,19.583250045776367,266.9888916015625,8.580039024353027,16.339540481567383,0.0002500000118743628
18,380.7203674316406,11.833451271057129,19.511850357055664,254.67413330078125,8.434038162231445,15.958250999450684,0.0002500000118743628
19,381.1319580078125,11.83685302734375,19.522380828857422,260.420166015625,8.544814109802246,16.137277603149414,0.0002500000118743628
20,378.8009948730469,11.803874015808105,19.462587356567383,260.7073669433594,8.516037940979004,16.14617156982422,0.0002500000118743628
21,377.00982666015625,11.79738998413086,19.416521072387695,256.0067443847656,8.513854026794434,15.9999418258667,0.0002500000118743628
22,374.7557678222656,11.73517894744873,19.3583927154541,260.8304138183594,8.519074440002441,16.14997673034668,0.0001250000059371814
23,377.4149475097656,11.775571823120117,19.426952362060547,259.76055908203125,8.467652320861816,16.1168212890625,0.0001250000059371814
24,373.9373474121094,11.730971336364746,19.337234497070312,256.9858093261719,8.454765319824219,16.03050422668457,0.0001250000059371814
