epoch,loss,mae,rmse,val_loss,val_mae,val_rmse,learning_rate
1,3270.090576171875,31.171886444091797,57.18467330932617,492.4520263671875,10.196320533752441,22.191164016723633,0.0010000000474974513
2,570.3063354492188,14.708540916442871,23.88099479675293,371.337158203125,9.237142562866211,19.269987106323242,0.0010000000474974513
3,518.9168090820312,13.831759452819824,22.77964210510254,339.02252197265625,9.164437294006348,18.41242790222168,0.0010000000474974513
4,500.6676330566406,13.48659610748291,22.3754825592041,334.7731628417969,9.191479682922363,18.296659469604492,0.0010000000474974513
5,489.4920654296875,13.256793975830078,22.12435531616211,333.69000244140625,9.669868469238281,18.267030715942383,0.0010000000474974513
6,482.5281066894531,13.173791885375977,21.96639633178711,316.9981689453125,9.028681755065918,17.80428123474121,0.0010000000474974513
7,476.2185974121094,13.07130241394043,21.822298049926758,312.71343994140625,9.051692008972168,17.683534622192383,0.0010000000474974513
8,468.5606994628906,12.996784210205078,21.64612579345703,303.9986572265625,9.023006439208984,17.435379028320312,0.0010000000474974513
9,466.71905517578125,12.9419584274292,21.60353660583496,304.1205139160156,8.97116470336914,17.438861846923828,0.0010000000474974513
10,465.8639221191406,12.933280944824219,21.583736419677734,296.0674743652344,8.722341537475586,17.2064151763916,0.0010000000474974513
11,464.22528076171875,12.894084930419922,21.54572868347168,308.86297607421875,8.879656791687012,17.57430076599121,0.0010000000474974513
12,460.35369873046875,12.835922241210938,21.455686569213867,309.5830383300781,9.336498260498047,17.59476661682129,0.0010000000474974513
13,460.1220397949219,12.832625389099121,21.450275421142578,298.9420471191406,8.763070106506348,17.289724349975586,0.0010000000474974513
14,452.8591003417969,12.684934616088867,21.280311584472656,308.1512145996094,9.106114387512207,17.554019927978516,0.0005000000237487257
15,451.3275451660156,12.656155586242676,21.244287490844727,297.76776123046875,8.682510375976562,17.255727767944336,0.0005000000237487257
16,451.06268310546875,12.660378456115723,21.23805046081543,297.89434814453125,8.923575401306152,17.259389877319336,0.0005000000237487257
