epoch,loss,mae,rmse,val_loss,val_mae,val_rmse,learning_rate
1,3709.454345703125,33.58394241333008,60.90524673461914,495.41253662109375,10.290220260620117,22.257762908935547,0.0010000000474974513
2,549.2874755859375,14.725337028503418,23.43677520751953,366.0703125,9.396627426147461,19.13283348083496,0.0010000000474974513
3,485.2157287597656,13.631192207336426,22.027490615844727,320.0458068847656,8.984207153320312,17.889671325683594,0.0010000000474974513
4,458.6719970703125,13.175232887268066,21.416494369506836,301.9085998535156,9.019024848937988,17.375350952148438,0.0010000000474974513
5,446.0155944824219,12.941177368164062,21.118942260742188,292.2655029296875,8.886414527893066,17.095596313476562,0.0010000000474974513
6,436.9920654296875,12.803071022033691,20.90420150756836,283.15667724609375,8.6997652053833,16.82707405090332,0.0010000000474974513
7,432.17938232421875,12.703598976135254,20.788768768310547,282.224853515625,8.699281692504883,16.799354553222656,0.0010000000474974513
8,424.5641174316406,12.588689804077148,20.604793548583984,270.9595947265625,8.801481246948242,16.46063995361328,0.0010000000474974513
9,418.7088317871094,12.491354942321777,20.46221160888672,286.3635559082031,8.876173973083496,16.922069549560547,0.0010000000474974513
10,415.6573181152344,12.470333099365234,20.38750457763672,268.18304443359375,8.45971393585205,16.376070022583008,0.0010000000474974513
11,414.9848327636719,12.404241561889648,20.370994567871094,264.9427185058594,8.450448989868164,16.276824951171875,0.0010000000474974513
12,411.3157958984375,12.339256286621094,20.280733108520508,275.3152770996094,8.659407615661621,16.592388153076172,0.0010000000474974513
13,405.3520812988281,12.296219825744629,20.133161544799805,276.2155456542969,8.65524959564209,16.619491577148438,0.0010000000474974513
14,401.11895751953125,12.21373176574707,20.027748107910156,272.9966735839844,8.688258171081543,16.522357940673828,0.0010000000474974513
15,394.54718017578125,12.080410957336426,19.86301040649414,267.4903259277344,8.627798080444336,16.35487174987793,0.0005000000237487257
16,395.45880126953125,12.06115436553955,19.88593101501465,269.5728759765625,8.57034683227539,16.41840934753418,0.0005000000237487257
17,392.8724365234375,12.024951934814453,19.820789337158203,270.2911682128906,8.651510238647461,16.44026756286621,0.0005000000237487257
